"","date","county","state","fips","cases","deaths","countyFP"
"331443","2021-04-13","DeSoto","Florida",12027,4178,87,"027"
"331444","2021-04-13","Dixie","Florida",12029,1568,23,"029"
"331445","2021-04-13","Duval","Florida",12031,94403,1336,"031"
"331446","2021-04-13","Escambia","Florida",12033,35243,675,"033"
"331447","2021-04-13","Flagler","Florida",12035,6924,102,"035"
"331448","2021-04-13","Franklin","Florida",12037,1303,17,"037"
"331449","2021-04-13","Gadsden","Florida",12039,5572,92,"039"
"331450","2021-04-13","Gilchrist","Florida",12041,1542,40,"041"
"331451","2021-04-13","Glades","Florida",12043,933,19,"043"
"331452","2021-04-13","Gulf","Florida",12045,1925,42,"045"
"331453","2021-04-13","Hamilton","Florida",12047,1602,24,"047"
"331454","2021-04-13","Hardee","Florida",12049,2977,42,"049"
"331455","2021-04-13","Hendry","Florida",12051,4555,77,"051"
"331456","2021-04-13","Hernando","Florida",12053,12912,447,"053"
"331457","2021-04-13","Highlands","Florida",12055,7960,331,"055"
"331458","2021-04-13","Hillsborough","Florida",12057,127392,1645,"057"
"331459","2021-04-13","Holmes","Florida",12059,2221,48,"059"
"331460","2021-04-13","Indian River","Florida",12061,12045,287,"061"
"331461","2021-04-13","Jackson","Florida",12063,6099,156,"063"
"331462","2021-04-13","Jefferson","Florida",12065,1442,27,"065"
"331463","2021-04-13","Lafayette","Florida",12067,1608,26,"067"
"331464","2021-04-13","Lake","Florida",12069,27771,615,"069"
"331465","2021-04-13","Lee","Florida",12071,65316,938,"071"
"331466","2021-04-13","Leon","Florida",12073,30760,307,"073"
